timestamp	latency	open	high	low	close	short	mid	long	std	upper	lower
2019-06-12 16:01:00	0.13649582862854004	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:02:00	0.17609286308288574	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:03:00	0.12953710556030273	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:04:00	0.12179183959960938	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:05:00	0.14771008491516113	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:06:00	0.14084196090698242	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:07:00	0.12987303733825686	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:08:00	0.11057400703430176	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:09:00	0.12175822257995605	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:10:00	0.2657430171966553	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:11:00	0.1309061050415039	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:12:00	0.1256270408630371	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:13:00	0.11673402786254886	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:14:00	0.1879880428314209	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:15:00	0.13457202911376953	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:16:00	0.1339738368988037	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:17:00	0.13853788375854492	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:18:00	0.13657903671264648	0.04871	0.04871	0.04871	0.04871	0.04871000000000021					
2019-06-12 16:19:00	0.12301301956176758	0.04871	0.04871	0.04871	0.04871	0.04871000000000021	0.048710000000000066		6.872931169131268e-11	0.04871000013745869	0.048709999862541445
2019-06-12 16:20:00	0.16040587425231936	0.04871	0.04871	0.04871	0.04871	0.04871000000000021	0.048710000000000066		6.872931169131268e-11	0.04871000013745869	0.048709999862541445
2019-06-12 16:21:00	0.12570810317993164	0.04871	0.04871	0.04871	0.04871	0.04871000000000021	0.048710000000000066		6.872931169131268e-11	0.04871000013745869	0.048709999862541445
2019-06-12 16:22:00	0.1675429344177246	0.04871	0.04871	0.04871	0.04871	0.04871000000000021	0.048710000000000066		6.872931169131268e-11	0.04871000013745869	0.048709999862541445
2019-06-12 16:23:00	0.12343907356262207	0.04871	0.04871	0.04871	0.04871	0.04871000000000021	0.048710000000000066		6.872931169131268e-11	0.04871000013745869	0.048709999862541445
