1559743700	0.03121
1559743710	0.03121
1559743720	0.03121
1559743730	0.03121
1559743740	0.03121
1559743750	0.03121
1559743760	0.03121
1559743770	0.03121
1559743780	0.03121
1559743790	0.03121
1559743800	0.03121
1559743810	0.03121
1559743820	0.03121
1559743830	0.03138
1559743840	0.03136
1559743850	0.03133
1559743860	0.03133
1559743870	0.03132
1559743880	0.03138
1559743890	0.03137
1559743900	0.03135
1559743910	0.03135
1559743920	0.03135
1559743930	0.03134
1559743940	0.03133
1559743950	0.03132
1559743960	0.03132
1559743970	0.03132
1559743980	0.03136
1559743990	0.03134
1559744000	0.03134
1559744010	0.03133
1559744020	0.03132
1559744030	0.03133
1559744040	0.03133
1559744050	0.0314
1559744060	0.03136
1559744070	0.03135
1559744080	0.03134
1559744090	0.03135
1559744100	0.03133
1559744110	0.03132
1559744120	0.03132
1559744130	0.03132
1559744140	0.03137
1559744150	0.03135
1559744160	0.03133
1559744170	0.03133
1559744180	0.03134
1559744190	0.03133
1559744200	0.03133
1559744210	0.03132
1559744220	0.03132
1559744230	0.03131
1559744240	0.03131
1559744250	0.03131
1559744260	0.03137
1559744270	0.03135
1559744280	0.03134
1559744290	0.03134
1559744300	0.03132
1559744310	0.03131
1559744320	0.03131
1559744330	0.03131
1559744340	0.03138
1559744350	0.03135
1559744360	0.03134
1559744370	0.03134
1559744380	0.03133
1559744390	0.03133
1559744400	0.03132
1559744410	0.03137
1559744420	0.03136
1559744430	0.03135
1559744440	0.03135
1559744450	0.03132
1559744460	0.03134
1559744470	0.03133
1559744480	0.0313
1559744490	0.03128
1559744500	0.03128
1559744510	0.03128
1559744520	0.03127
1559744530	0.03126
1559744540	0.03124
1559744550	0.03099
1559744560	0.03117
1559744570	0.03115
1559744580	0.03115
1559744590	0.03116
1559744600	0.03115
1559744610	0.03115
1559744620	0.03127
1559744630	0.03126
1559744640	0.03124
1559744650	0.03124
1559744660	0.03121
1559744670	0.0312
1559744680	0.0312
1559744690	0.0312
1559744700	0.03117
1559744710	0.03116
1559744720	0.03116
1559744730	0.03112
1559744740	0.03113
1559744750	0.03128
1559744760	0.03127
1559744770	0.03127
1559744780	0.03123
1559744790	0.03122
1559744800	0.0312
1559744810	0.03118
1559744820	0.03117
1559744830	0.03116
1559744840	0.03114
1559744850	0.03114
1559744860	0.03115
1559744870	0.03115
1559744880	0.03113
1559744890	0.03112
1559744900	0.03126
1559744910	0.03125
1559744920	0.03123
1559744930	0.03122
1559744940	0.0312
1559744950	0.03116
1559744960	0.03116
1559744970	0.03116
1559744980	0.03115
1559744990	0.03115
1559745000	0.03113
1559745010	0.03114
1559745020	0.03115
1559745030	0.03129
1559745040	0.03126
1559745050	0.03124
1559745060	0.03123
1559745070	0.0312
1559745080	0.03118
1559745090	0.03117
1559745100	0.03117
1559745110	0.03115
1559745120	0.03115
1559745130	0.03115
1559745140	0.03127
1559745150	0.03125
1559745160	0.03123
1559745170	0.03123
1559745180	0.03121
1559745190	0.03118
1559745200	0.03118
1559745210	0.03116
1559745220	0.03113
1559745230	0.03126
1559745240	0.03124
1559745250	0.03124
1559745260	0.03123
1559745270	0.03121
1559745280	0.0312
1559745290	0.03117
1559745300	0.03117
1559745310	0.03116
1559745320	0.03116
1559745330	0.03116
1559745340	0.03116
1559745350	0.03126
1559745360	0.03124
1559745370	0.03122
1559745380	0.03124
1559745390	0.03121
1559745400	0.03119
1559745410	0.03119
1559745420	0.03119
1559745430	0.03115
1559745440	0.03114
1559745450	0.03114
1559745460	0.03114
1559745470	0.03128
1559745480	0.03126
1559745490	0.03124
1559745500	0.03122
1559745510	0.03119
1559745520	0.03118
1559745530	0.03117
1559745540	0.03114
1559745550	0.03116
1559745560	0.03116
1559745570	0.03116
1559745580	0.03129
1559745590	0.03126
1559745600	0.03125
1559745610	0.03123
1559745620	0.03122
1559745630	0.03121
1559745640	0.0312
1559745651	0.03117
1559745660	0.03116
1559745670	0.03114
1559745680	0.03115
1559745690	0.03128
1559745700	0.03122
1559745710	0.03125
1559745720	0.03123
1559745730	0.03115
1559745740	0.03115
1559745750	0.03117
1559745760	0.03131
1559745770	0.03129
1559745780	0.03128
1559745790	0.03127
1559745800	0.03118
1559745810	0.03118
1559745820	0.03118
1559745830	0.03118
1559745840	0.0313
1559745850	0.03127
1559745860	0.03125
1559745870	0.0312
1559745880	0.03118
1559745890	0.03118
1559745900	0.03118
1559745910	0.03118
1559745920	0.03116
1559745930	0.03118
1559745940	0.03118
1559745950	0.03116
1559745960	0.03113
1559745970	0.03127
1559745980	0.03126
1559745990	0.03124
1559746000	0.03122
1559746010	0.03119
1559746020	0.03118
1559746030	0.03115
1559746040	0.03115
1559746050	0.03116
1559746060	0.03129
1559746070	0.03127
1559746080	0.03125
1559746090	0.03122
1559746100	0.03121
1559746110	0.0312
1559746120	0.03118
1559746130	0.03115
1559746140	0.03119
1559746150	0.03116
1559746160	0.03112
1559746170	0.03115
1559746180	0.03115
1559746190	0.03129
1559746200	0.03114
1559746210	0.03125
1559746220	0.03124
1559746230	0.03123
1559746240	0.0311
1559746250	0.0311
1559746260	0.03111
1559746270	0.03111
1559746280	0.03112
1559746290	0.03113
1559746300	0.03114
1559746310	0.03114
1559746320	0.03116
1559746330	0.03116
1559746340	0.03116
1559746350	0.03116
1559746360	0.03138
1559746370	0.03138
1559746380	0.03136
1559746390	0.03137
1559746400	0.03118
1559746410	0.03118
1559746420	0.03138
1559746430	0.03121
1559746440	0.03123
1559746450	0.0313
1559746460	0.03128
1559746470	0.0313
1559746480	0.03131
1559746490	0.03133
1559746500	0.03136
1559746510	0.03137
1559746520	0.03139
1559746530	0.03138
1559746540	0.03138
1559746550	0.03139
1559746560	0.03141
1559746570	0.03141
1559746580	0.03127
1559746590	0.03128
1559746600	0.03131
1559746610	0.03132
1559746620	0.03134
1559746630	0.03136
1559746640	0.03136
1559746650	0.03138
1559746660	0.0314
1559746670	0.0314
1559746680	0.0314
1559746690	0.03124
1559746700	0.03126
1559746710	0.03128
1559746720	0.0313
1559746730	0.03133
1559746740	0.03134
1559746750	0.03137
1559746760	0.03138
1559746770	0.03139
1559746780	0.0314
1559746790	0.03139
1559746800	0.03138
1559746810	0.03137
1559746820	0.03125
1559746830	0.03126
1559746840	0.03126
1559746850	0.03127
1559746860	0.03129
1559746870	0.03125
1559746880	0.03126
1559746890	0.03126
1559746900	0.03128
1559746910	0.03129
1559746920	0.0314
1559746930	0.0314
1559746940	0.0314
1559746950	0.03138
1559746960	0.03137
1559746970	0.03137
1559746980	0.03137
1559746990	0.03137
1559747000	0.03127
1559747010	0.03129
1559747020	0.03128
1559747030	0.03126
1559747040	0.03131
1559747050	0.0313
1559747060	0.0313
1559747070	0.0313
1559747080	0.03132
1559747090	0.03133
1559747100	0.03135
1559747110	0.03136
1559747120	0.03139
1559747130	0.03137
1559747140	0.03138
1559747150	0.03138
1559747160	0.03137
1559747170	0.03137
1559747180	0.03138
1559747190	0.03125
1559747200	0.03125
1559747210	0.03126
1559747220	0.03126
1559747230	0.03127
1559747240	0.03129
1559747250	0.03127
1559747260	0.03127
1559747270	0.03126
1559747280	0.03126
1559747290	0.03125
1559747300	0.03117
1559747310	0.03118
1559747320	0.0313
1559747330	0.03131
1559747340	0.03129
1559747350	0.03128
1559747360	0.03121
1559747370	0.0312
1559747380	0.0312
1559747390	0.03132
1559747400	0.0313
1559747410	0.03131
1559747420	0.0313
1559747430	0.03129
1559747440	0.03127
1559747450	0.03118
1559747460	0.03118
1559747470	0.0312
1559747480	0.0313
1559747490	0.0313
1559747500	0.03131
1559747510	0.03131
1559747520	0.03132
1559747530	0.0313
1559747540	0.0312
1559747550	0.03121
1559747560	0.03121
1559747570	0.03123
1559747580	0.03125
1559747590	0.03125
1559747600	0.03133
1559747610	0.03131
1559747620	0.0312
1559747630	0.03123
1559747640	0.03124
1559747650	0.03124
1559747660	0.03126
1559747670	0.03126
1559747680	0.03126
1559747690	0.03126
1559747700	0.03126
1559747710	0.03126
1559747720	0.03127
1559747730	0.03127
1559747740	0.03129
1559747750	0.03128
1559747760	0.03125
1559747770	0.03123
1559747780	0.03123
1559747790	0.03118
1559747800	0.03119
1559747810	0.03119
1559747820	0.03117
1559747830	0.03132
1559747840	0.0313
1559747850	0.03131
1559747860	0.03129
1559747870	0.03126
1559747880	0.03119
1559747890	0.03119
1559747900	0.0312
1559747910	0.0312
1559747920	0.0312
1559747930	0.0312
1559747940	0.03126
1559747950	0.03127
1559747960	0.03128
1559747970	0.03125
1559747980	0.03124
