1559743700	0.0507
1559743710	0.05071
1559743720	0.05071
1559743730	0.05072
1559743740	0.05072
1559743750	0.05072
1559743760	0.05073
1559743770	0.05074
1559743780	0.05075
1559743790	0.05075
1559743800	0.05052
1559743810	0.05053
1559743820	0.05054
1559743830	0.05054
1559743840	0.05056
1559743850	0.05058
1559743860	0.05059
1559743870	0.0506
1559743880	0.05061
1559743890	0.05062
1559743900	0.05063
1559743910	0.05063
1559743920	0.05063
1559743930	0.05064
1559743940	0.05064
1559743950	0.05064
1559743960	0.05065
1559743970	0.05066
1559743980	0.05066
1559743990	0.05067
1559744000	0.05068
1559744010	0.05068
1559744020	0.05068
1559744030	0.05068
1559744040	0.0507
1559744050	0.0507
1559744060	0.0507
1559744070	0.05071
1559744080	0.05072
1559744090	0.05072
1559744100	0.05072
1559744110	0.05073
1559744120	0.05074
1559744130	0.05075
1559744140	0.05075
1559744150	0.05076
1559744160	0.05076
1559744170	0.05076
1559744180	0.05052
1559744190	0.05053
1559744200	0.05054
1559744210	0.05055
1559744220	0.05055
1559744230	0.05056
1559744240	0.05058
1559744250	0.05058
1559744260	0.05058
1559744270	0.05059
1559744280	0.0506
1559744290	0.0506
1559744300	0.0506
1559744310	0.05062
1559744320	0.05063
1559744330	0.05063
1559744340	0.05064
1559744350	0.05064
1559744360	0.05066
1559744370	0.05065
1559744380	0.05065
1559744390	0.05066
1559744400	0.05067
1559744410	0.05067
1559744420	0.05066
1559744430	0.05069
1559744440	0.05069
1559744450	0.0507
1559744460	0.0507
1559744470	0.05072
1559744480	0.05073
1559744490	0.05072
1559744500	0.05072
1559744510	0.05073
1559744520	0.05073
1559744530	0.05052
1559744540	0.05053
1559744550	0.05054
1559744560	0.05055
1559744570	0.05055
1559744580	0.05055
1559744590	0.05055
1559744600	0.05056
1559744610	0.05056
1559744620	0.05056
1559744630	0.05056
1559744640	0.05058
1559744650	0.05058
1559744660	0.05058
1559744670	0.05058
1559744680	0.0506
1559744690	0.0506
1559744700	0.05052
1559744710	0.05053
1559744720	0.05054
1559744730	0.05055
1559744740	0.05056
1559744750	0.05056
1559744760	0.05057
1559744770	0.05058
1559744780	0.05059
1559744790	0.0506
1559744800	0.0506
1559744810	0.0506
1559744820	0.05052
1559744830	0.05062
1559744840	0.05063
1559744850	0.05064
1559744860	0.05064
1559744870	0.05065
1559744880	0.05066
1559744890	0.05067
1559744900	0.05068
1559744910	0.05068
