1559743740	876685.0
1559743750	876056.0
1559743760	876074.0
1559743770	876162.0
1559743780	876357.0
1559743790	876283.0
1559743800	876204.0
1559743810	876525.0
1559743820	876624.0
1559743830	876708.0
1559743840	876408.0
1559743850	875736.0
1559743860	875910.0
1559743870	875878.0
1559743880	875691.0
1559743890	875634.0
1559743900	875521.0
1559743910	875452.0
1559743920	875479.0
1559743930	875765.0
1559743940	876823.0
1559743950	876471.0
1559743960	876113.0
1559743970	876117.0
1559743980	876421.0
1559743990	876146.0
1559744000	876054.0
1559744010	876045.0
1559744020	875935.0
1559744030	875563.0
1559744040	875571.0
1559744050	875509.0
1559744060	875803.0
1559744070	875907.0
1559744080	875756.0
1559744090	875348.0
1559744100	874888.0
1559744110	875314.0
1559744120	875469.0
1559744130	875415.0
1559744140	875195.0
1559744150	874567.0
1559744160	874710.0
1559744170	874474.0
1559744180	874248.0
1559744190	874326.0
1559744200	874675.0
1559744210	874534.0
1559744220	874444.0
1559744230	874437.0
1559744240	874618.0
1559744250	874560.0
1559744260	874675.0
1559744270	874082.0
1559744280	874054.0
1559744290	873146.0
1559744300	873114.0
1559744310	872668.0
1559744320	872685.0
1559744330	873299.0
1559744340	872721.0
1559744350	872892.0
1559744360	872828.0
1559744370	872366.0
1559744380	871850.0
1559744390	872091.0
1559744400	871484.0
1559744410	872320.0
1559744420	872658.0
1559744430	872723.0
1559744440	872306.0
1559744450	872261.0
1559744460	872923.0
1559744470	872516.0
1559744480	872334.0
1559744490	872236.0
1559744500	872927.0
1559744510	872935.0
1559744520	872790.0
1559744530	871846.0
1559744540	871510.0
1559744550	871365.0
1559744560	872110.0
1559744570	873188.0
1559744580	872559.0
1559744590	873189.0
1559744600	873282.0
1559744610	873210.0
1559744620	873828.0
1559744630	874078.0
1559744640	873787.0
1559744650	874037.0
1559744660	873994.0
1559744670	873840.0
1559744680	873587.0
1559744690	873706.0
1559744700	873674.0
1559744710	873306.0
1559744720	873273.0
1559744730	872685.0
1559744740	873301.0
1559744750	873641.0
1559744760	873410.0
1559744770	873614.0
1559744780	872835.0
1559744790	872538.0
1559744800	871973.0
1559744810	871919.0
1559744820	871732.0
1559744830	871371.0
1559744840	871294.0
1559744850	871943.0
1559744860	872257.0
1559744870	871491.0
1559744880	871368.0
1559744890	870664.0
1559744900	871284.0
1559744910	871040.0
1559744920	870872.0
1559744930	870423.0
1559744940	869909.0
1559744950	870272.0
1559744960	869829.0
1559744970	869604.0
1559744980	868215.0
1559744990	869658.0
1559745000	871310.0
1559745010	870881.0
1559745020	870297.0
1559745030	869588.0
1559745040	869308.0
1559745050	868943.0
1559745060	869703.0
1559745070	870946.0
1559745080	870412.0
1559745090	871594.0
1559745100	872545.0
1559745110	871952.0
1559745120	872136.0
1559745130	872687.0
1559745140	872785.0
1559745150	873171.0
1559745160	872599.0
1559745170	871166.0
1559745180	872190.0
1559745190	872046.0
1559745200	871151.0
1559745210	871612.0
1559745220	872359.0
1559745230	872614.0
1559745240	872306.0
1559745250	871479.0
1559745260	871331.0
1559745270	872091.0
1559745280	871892.0
1559745290	871264.0
1559745300	871633.0
1559745310	870873.0
1559745320	870844.0
1559745330	870486.0
1559745340	870838.0
1559745350	870663.0
1559745360	870579.0
1559745370	871065.0
1559745380	870076.0
1559745390	869856.0
1559745400	869811.0
1559745410	870707.0
1559745420	870274.0
1559745430	868819.0
1559745440	868241.0
1559745450	868993.0
1559745460	870236.0
1559745470	869547.0
1559745480	869183.0
1559745490	869540.0
1559745500	870671.0
1559745510	869812.0
1559745520	869378.0
1559745530	869945.0
1559745540	870126.0
1559745550	870528.0
1559745560	870369.0
1559745570	869591.0
1559745580	869904.0
1559745590	870321.0
1559745600	870369.0
1559745610	870260.0
1559745620	869237.0
1559745630	869184.0
1559745640	869656.0
